Address,City,State,Zip
2100 WEBSTER ST,Oakland,CA,
2300 VALLEY ST,Oakland,CA,
2400 64TH AV,Oakland,CA,
700 WALKER AV,Oakland,CA,
8TH ST & OAK ST,Oakland,CA,
200 MAKIN RD,Oakland,CA,
500 INTERNATIONAL BLVD,Oakland,CA,
800 52ND ST,Oakland,CA,
4000 ALLENDALE AV,Oakland,CA,
1100 SEMINARY AV,Oakland,CA,
300 FAIRMOUNT AV,Oakland,CA,
2400 HAVENSCOURT BLVD,Oakland,CA,
1400 E 22ND ST,Oakland,CA,
2300 CHURCH ST,Oakland,CA,
1000 70TH AV,Oakland,CA,
3700 FRUITVALE AV,Oakland,CA,
FISH RANCH RD & GRIZZLY PEAK BLVD,Oakland,CA,
2700 NICOL AV,Oakland,CA,
2900 68TH AV,Oakland,CA,
2300 MARKET ST,Oakland,CA,
PLEITNER AV & SCHOOL ST,Oakland,CA,
5700 MARKET ST,Oakland,CA,
1400 77TH AV,Oakland,CA,
3400 SCHOOL ST,Oakland,CA,
200 CAIRO RD,Oakland,CA,
1900 83RD AV,Oakland,CA,
7000 INTERNATIONAL BLVD,Oakland,CA,
9300 INTERNATIONAL BLVD,Oakland,CA,
400 JONES AV,Oakland,CA,
2300 13TH AV,Oakland,CA,
21ST ST & BROADWAY,Oakland,CA,
1900 WEBSTER ST,Oakland,CA,
5400 BROOKDALE AV,Oakland,CA,
600 BROOKLYN AV,Oakland,CA,
2300 106TH AV,Oakland,CA,
36TH AV & FOOTHILL BLVD,Oakland,CA,
1200 78TH AV,Oakland,CA,
27TH ST & HARRISON ST,Oakland,CA,
40TH ST & WEBSTER ST,Oakland,CA,
106TH AV & FOOTHILL BLVD,Oakland,CA,
400 ORANGE ST,Oakland,CA,
3500 GRAY ST,Oakland,CA,
48TH AV & FOOTHILL BLVD,Oakland,CA,
1400 90TH AV,Oakland,CA,
7700 BANCROFT AV,Oakland,CA,
2600 GRANDE VISTA AV,Oakland,CA,
2300 DASHWOOD AV,Oakland,CA,
1700 9TH ST,Oakland,CA,
1200 76TH AV,Oakland,CA,
8300 MACARTHUR BLVD,Oakland,CA,
9800 OLIVE ST,Oakland,CA,
4500 MARKET ST,Oakland,CA,
400 63RD ST,Oakland,CA,
4700 TOMPKINS AV,Oakland,CA,
2900 E 19TH ST,Oakland,CA,
1800 11TH AV,Oakland,CA,
86TH AV & INTERNATIONAL BLVD,Oakland,CA,
500 10TH ST,Oakland,CA,
400 43RD ST,Oakland,CA,
2600 78TH AV,Oakland,CA,
11TH ST & WILLOW ST,Oakland,CA,
1900 48TH AV,Oakland,CA,
4200 PARK BLVD,Oakland,CA,
1100 71ST AV,Oakland,CA,
600 30TH ST,Oakland,CA,
400 WORTH ST,Oakland,CA,
2300 86TH AV,Oakland,CA,
5300 TRASK ST,Oakland,CA,
2300 88TH AV,Oakland,CA,
2000 46TH AV,Oakland,CA,
1200 88TH AV,Oakland,CA,
2900 MARTIN LUTHER KING JR WY,Oakland,CA,
5500 ASCOT DR,Oakland,CA,
2200 FOOTHILL BLVD,Oakland,CA,
800 46TH ST,Oakland,CA,
100 ATHOL AV,Oakland,CA,
500 45TH ST,Oakland,CA,
5TH AV & E 8TH ST,Oakland,CA,
1400 47TH AV,Oakland,CA,
1800 TELEGRAPH AV,Oakland,CA,
98TH AV & EMPIRE RD,Oakland,CA,
300 LAKESIDE DR,Oakland,CA,
3400 DIMOND AV,Oakland,CA,
1900 MARKET ST,Oakland,CA,
900 41ST ST,Oakland,CA,
3400 64TH AV PL,Oakland,CA,
E 18TH ST & 5TH AV,Oakland,CA,
1200 60TH AV,Oakland,CA,
2500 MARKET ST,Oakland,CA,
9000 HILLSIDE ST,Oakland,CA,
5200 BELVEDERE ST,Oakland,CA,
BAY PL & HARRISON ST,Oakland,CA,
800 19TH ST,Oakland,CA,
6500 INTERNATIONAL BLVD,Oakland,CA,
COOLIDGE AV & FOOTHILL BLVD,Oakland,CA,
MARTIN LUTHER KING JR WY & SYCAMORE ST,Oakland,CA,
2400 65TH AV,Oakland,CA,
4100 PARK BLVD,Oakland,CA,
10200 MACARTHUR BLVD,Oakland,CA,
5700 INTERNATIONAL BLVD,Oakland,CA,
700 E 11TH ST,Oakland,CA,
2400 27TH AV,Oakland,CA,
1100 24TH ST,Oakland,CA,
7TH ST & PERALTA ST,Oakland,CA,
COOLIDGE AV & SCHOOL ST,Oakland,CA,
1400 1ST AV,Oakland,CA,
3000 SCHOOL ST,Oakland,CA,
2100 42ND AV,Oakland,CA,
800 ARLINGTON AV,Oakland,CA,
85TH AV & G ST,Oakland,CA,
1300 89TH AV,Oakland,CA,
10500 CREEKSIDE CIR,Oakland,CA,
37TH ST & TELEGRAPH AV,Oakland,CA,
3500 CUSTER ST,Oakland,CA,
3600 MANDELA PKWY,Oakland,CA,
900 77TH AV,Oakland,CA,
1500 E 12TH ST,Oakland,CA,
1700 90TH AV,Oakland,CA,
5900 HOLWAY ST,Oakland,CA,
2800 MARTIN LUTHER KING JR WY,Oakland,CA,
1700 41ST AV,Oakland,CA,
18TH ST & TELEGRAPH AV,Oakland,CA,
2000 57TH AV,Oakland,CA,
E 15TH ST & 23RD AV,Oakland,CA,
10300 MACARTHUR BLVD,Oakland,CA,
64TH AV & MACARTHUR BLVD,Oakland,CA,
5000 FOOTHILL BLVD,Oakland,CA,
2800 E 7TH ST,Oakland,CA,
3500 SANBORN DR,Oakland,CA,
2400 HIGH ST,Oakland,CA,
3400 JOAQUIN MILLER RD,Oakland,CA,
1300 63RD AV,Oakland,CA,
66TH AV & OAKPORT ST,Oakland,CA,
9TH ST & WEBSTER ST,Oakland,CA,
12TH ST & PERALTA ST,Oakland,CA,
500 63RD ST,Oakland,CA,
1000 WILLOW ST,Oakland,CA,
23RD ST & BROADWAY,Oakland,CA,
1200 105TH AV,Oakland,CA,
3400 CHESTNUT ST,Oakland,CA,
8700 MACARTHUR BLVD,Oakland,CA,
2200 47TH AV,Oakland,CA,
1200 7TH ST,Oakland,CA,
3800 BUELL ST,Oakland,CA,
MACARTHUR BLVD & RITCHIE ST,Oakland,CA,
3200 SCHOOL ST,Oakland,CA,
76TH AV & INTERNATIONAL BLVD,Oakland,CA,
2800 62ND AV,Oakland,CA,
1900 E 30TH ST,Oakland,CA,
1500 52ND AV,Oakland,CA,
500 33RD ST,Oakland,CA,
800 CHESTER ST,Oakland,CA,
32ND ST & ADELINE ST,Oakland,CA,
3900 HIGH ST,Oakland,CA,
1500 8TH AV,Oakland,CA,
1200 87TH AV,Oakland,CA,
1600 33RD AV,Oakland,CA,
2200 83RD AV,Oakland,CA,
6300 COLLEGE AV,Oakland,CA,
5200 BANCROFT AV,Oakland,CA,
1400 51ST AV,Oakland,CA,
2900 58TH AV,Oakland,CA,
5800 E 16TH ST,Oakland,CA,
5300 FLEMING AV,Oakland,CA,
27TH ST & WEST ST,Oakland,CA,
2200 HAVENSCOURT BLVD,Oakland,CA,
6900 LACEY AV,Oakland,CA,
600 32ND ST,Oakland,CA,
10800 EDES AV,Oakland,CA,
900 44TH ST,Oakland,CA,
1000 30TH ST,Oakland,CA,
2000 CROSBY AV,Oakland,CA,
7800 LOCKWOOD ST,Oakland,CA,
4600 CONGRESS AV,Oakland,CA,
2700 74TH AV,Oakland,CA,
1800 BRIDGE AV,Oakland,CA,
2600 62ND AV,Oakland,CA,
2800 69TH AV,Oakland,CA,
2400 E 27TH ST,Oakland,CA,
1600 LAKESHORE AV,Oakland,CA,
1900 19TH AV,Oakland,CA,
8100 HILLSIDE ST,Oakland,CA,
1700 23RD AV,Oakland,CA,
1600 5TH AV,Oakland,CA,
3RD ST & ADELINE ST,Oakland,CA,
800 BROCKHURST ST,Oakland,CA,
2800 68TH AV,Oakland,CA,
1700 81ST AV,Oakland,CA,
13TH ST & PERALTA ST,Oakland,CA,
38TH AV & MACARTHUR BLVD,Oakland,CA,
6200 BROMLEY AV,Oakland,CA,
1300 51ST AV,Oakland,CA,
3100 14TH AV,Oakland,CA,
800 70TH AV,Oakland,CA,
5900 SAN PABLO AV,Oakland,CA,
300 PERKINS ST,Oakland,CA,
700 MANDANA BLVD,Oakland,CA,
15TH ST & FRANKLIN ST,Oakland,CA,
4500 CONGRESS AV,Oakland,CA,
3200 LIESE AV,Oakland,CA,
5600 OCEAN VIEW DR,Oakland,CA,
ALCATRAZ AV & SHATTUCK AV,Oakland,CA,
3700 ALLENDALE AV,Oakland,CA,
2200 FRUITVALE AV,Oakland,CA,
1400 48TH AV,Oakland,CA,
3700 BROOKDALE AV,Oakland,CA,
8TH ST & CLAY ST,Oakland,CA,
2600 HARRISON ST,Oakland,CA,
600 E 17TH ST,Oakland,CA,
900 71ST AV,Oakland,CA,
1600 78TH AV,Oakland,CA,
BROADWAY & PLEASANT VALLEY AV,Oakland,CA,
22ND AV & FOOTHILL BLVD,Oakland,CA,
94TH AV & BANCROFT AV,Oakland,CA,
3300 ARKANSAS ST,Oakland,CA,
9800 BURR ST,Oakland,CA,
600 27TH ST,Oakland,CA,
3400 LAKESHORE AV,Oakland,CA,
73RD AV & GARFIELD AV,Oakland,CA,
3100 BEAUMONT AV,Oakland,CA,
0 PEROLY CT,Oakland,CA,
1300 79TH AV,Oakland,CA,
2300 E 21ST ST,Oakland,CA,
900 91ST AV,Oakland,CA,
400 44TH ST,Oakland,CA,
18TH AV & FOOTHILL BLVD,Oakland,CA,
3300 ADELINE ST,Oakland,CA,
5000 COLISEUM WY,Oakland,CA,
7700 OAKPORT ST,Oakland,CA,
52ND ST & TELEGRAPH AV,Oakland,CA,
2800 BROADWAY,Oakland,CA,
2700 PARK BLVD,Oakland,CA,
6600 SAN PABLO AV,Oakland,CA,
4600 FAIRFAX AV,Oakland,CA,
2600 HIGH ST,Oakland,CA,
8100 DOWLING ST,Oakland,CA,
3100 SUMMIT ST,Oakland,CA,
1400 56TH AV,Oakland,CA,
1600 CHURCH ST,Oakland,CA,
3500 GRAND AV,Oakland,CA,
9500 SUNNYSIDE ST,Oakland,CA,
11TH ST & CASTRO ST,Oakland,CA,
HIGH ST & PORTER ST,Oakland,CA,
1100 85TH AV,Oakland,CA,
33RD AV & INTERNATIONAL BLVD,Oakland,CA,
1200 FALLON ST,Oakland,CA,
3200 WEST ST,Oakland,CA,
1200 96TH AV,Oakland,CA,
FRUITVALE AV & SCHOOL ST,Oakland,CA,
APGAR ST & WEST ST,Oakland,CA,
2700 HIGH ST,Oakland,CA,
500 37TH ST,Oakland,CA,
CREST AV & FONTAINE ST,Oakland,CA,
5400 SAN PABLO AV,Oakland,CA,
25TH AV & FOOTHILL BLVD,Oakland,CA,
1300 84TH AV,Oakland,CA,
900 35TH ST,Oakland,CA,
2400 FERN ST,Oakland,CA,
6600 BRANN ST,Oakland,CA,
1100 60TH AV,Oakland,CA,
9500 MACARTHUR BLVD,Oakland,CA,
400 CLARA ST,Oakland,CA,
2000 64TH AV,Oakland,CA,
1000 18TH ST,Oakland,CA,
1600 79TH AV,Oakland,CA,
5TH ST & ADELINE ST,Oakland,CA,
9000 RAILROAD AV,Oakland,CA,
1100 83RD AV,Oakland,CA,
73RD AV & ARTHUR ST,Oakland,CA,
FAIRFAX AV & FOOTHILL BLVD,Oakland,CA,
1500 CHANDLER ST,Oakland,CA,
4900 E 12TH ST,Oakland,CA,
3100 TEXAS ST,Oakland,CA,
3200 14TH AV,Oakland,CA,
2000 92ND AV,Oakland,CA,
10500 TOPANGA DR,Oakland,CA,
1000 60TH ST,Oakland,CA,
3200 BROOKDALE AV,Oakland,CA,
1600 WEBSTER ST,Oakland,CA,
5800 COLLEGE AV,Oakland,CA,
1700 62ND AV,Oakland,CA,
4200 SUTER ST,Oakland,CA,
70TH AV & INTERNATIONAL BLVD,Oakland,CA,
1900 40TH AV,Oakland,CA,
500 FOOTHILL BLVD,Oakland,CA,
96TH AV & BANCROFT AV,Oakland,CA,
2200 E 22ND ST,Oakland,CA,
3700 LINCOLN AV,Oakland,CA,
DIMOND AV & MACARTHUR BLVD,Oakland,CA,
1900 69TH AV,Oakland,CA,
2400 35TH AV,Oakland,CA,
2100 E 24TH ST,Oakland,CA,
3000 E 19TH ST,Oakland,CA,
2300 57TH AV,Oakland,CA,
4800 MACARTHUR BLVD,Oakland,CA,
5400 PRINCETON ST,Oakland,CA,
1400 MACARTHUR BLVD,Oakland,CA,
600 24TH ST,Oakland,CA,
6700 MACARTHUR BLVD,Oakland,CA,
6100 HILTON ST,Oakland,CA,
1100 58TH AV,Oakland,CA,
DIRECT PATROL,Oakland,CA,
500 22ND ST,Oakland,CA,
2000 83RD AV,Oakland,CA,
900 WOOD ST,Oakland,CA,
500 MERRIMAC ST,Oakland,CA,
6000 OLD QUARRY LOOP,Oakland,CA,
1600 10TH ST,Oakland,CA,
1900 CROSBY AV,Oakland,CA,
3200 LOGAN ST,Oakland,CA,
5600 SHATTUCK AV,Oakland,CA,
20TH ST & WEBSTER ST,Oakland,CA,
1000 65TH ST,Oakland,CA,
EMBARCADERO WEST & WEBSTER ST,Oakland,CA,
1100 84TH AV,Oakland,CA,
1400 MARTIN LUTHER KING JR WY,Oakland,CA,
3900 NEVIL ST,Oakland,CA,
100 MOSS AV,Oakland,CA,
1700 85TH AV,Oakland,CA,
8400 MACARTHUR BLVD,Oakland,CA,
3100 KINGSLAND AV,Oakland,CA,
1300 106TH AV,Oakland,CA,
5900 SHATTUCK AV,Oakland,CA,
0 EMBARCADERO WEST,Oakland,CA,
2500 34TH AV,Oakland,CA,
600 85TH AV,Oakland,CA,
2100 23RD AV,Oakland,CA,
900 W GRAND AV,Oakland,CA,
11TH ST & CLAY ST,Oakland,CA,
2100 MACARTHUR BLVD,Oakland,CA,
24TH ST & WEBSTER ST,Oakland,CA,
1100 30TH ST,Oakland,CA,
1900 38TH AV,Oakland,CA,
E 18TH ST & 9TH AV,Oakland,CA,
2700 73RD AV,Oakland,CA,
1300 96TH AV,Oakland,CA,
2400 FOOTHILL BLVD,Oakland,CA,
2800 FRUITVALE AV,Oakland,CA,
1200 MACARTHUR BLVD,Oakland,CA,
900 24TH ST,Oakland,CA,
900 ARLINGTON AV,Oakland,CA,
4200 MASTERSON ST,Oakland,CA,
5500 FOOTHILL BLVD,Oakland,CA,
2100 48TH AV,Oakland,CA,
900 81ST AV,Oakland,CA,
800 PINE ST,Oakland,CA,
0 LINDA AV,Oakland,CA,
3200 FILBERT ST,Oakland,CA,
1700 92ND AV,Oakland,CA,
1500 78TH AV,Oakland,CA,
400 CAPISTRANO DR,Oakland,CA,
2700 ADELINE ST,Oakland,CA,
600 18TH ST,Oakland,CA,
36TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
1400 27TH AV,Oakland,CA,
2300 83RD AV,Oakland,CA,
9900 MEDFORD AV,Oakland,CA,
3000 NICOL AV,Oakland,CA,
5400 CRITTENDEN ST,Oakland,CA,
400 60TH ST,Oakland,CA,
3400 WILSON AV,Oakland,CA,
900 46TH ST,Oakland,CA,
600 CLARA ST,Oakland,CA,
1300 90TH AV,Oakland,CA,
6400 SHATTUCK AV,Oakland,CA,
6100 INTERNATIONAL BLVD,Oakland,CA,
1300 E 17TH ST,Oakland,CA,
700 98TH AV,Oakland,CA,
1500 13TH AV,Oakland,CA,
1000 W GRAND AV,Oakland,CA,
14TH ST & FRONTAGE RD,Oakland,CA,
68TH AV & MACARTHUR BLVD,Oakland,CA,
2600 UNION ST,Oakland,CA,
9900 GIBRALTAR RD,Oakland,CA,
54TH AV & SAN LEANDRO ST,Oakland,CA,
DIST 1,Oakland,CA,
5800 MARTIN LUTHER KING JR WY,Oakland,CA,
1600 FRANKLIN ST,Oakland,CA,
INTERNATIONAL CORRIDOR,Oakland,CA,
3200 BOSTON AV,Oakland,CA,
2100 E 27TH ST,Oakland,CA,
800 22ND ST,Oakland,CA,
800 21ST ST,Oakland,CA,
13TH ST & JACKSON ST,Oakland,CA,
400 LESSER ST,Oakland,CA,
900 37TH AV,Oakland,CA,
10400 LINK ST,Oakland,CA,
55TH ST & SHATTUCK AV,Oakland,CA,
1600 28TH AV,Oakland,CA,
400 42ND ST,Oakland,CA,
3000 62ND AV,Oakland,CA,
17TH ST & SAN PABLO AV,Oakland,CA,
3000 PLEITNER AV,Oakland,CA,
SAN PABLO AV & THOMAS L. BERKLEY WY,Oakland,CA,
400 34TH ST,Oakland,CA,
2300 PARK BLVD,Oakland,CA,
98TH AV & SB I880,Oakland,CA,
8100 BIRCH ST,Oakland,CA,
1600 13TH ST,Oakland,CA,
1900 E 15TH ST,Oakland,CA,
1000 82ND AV,Oakland,CA,
300 CASWELL AV,Oakland,CA,
34TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
4600 BOND ST,Oakland,CA,
600 54TH ST,Oakland,CA,
700 40TH ST,Oakland,CA,
4500 BANCROFT AV,Oakland,CA,
40TH ST & WEST ST,Oakland,CA,
700 22ND ST,Oakland,CA,
3300 SAN PABLO AV,Oakland,CA,
2200 41ST AV,Oakland,CA,
500 E 12TH ST,Oakland,CA,
W GRAND AV & WEST ST,Oakland,CA,
1400 28TH AV,Oakland,CA,
2100 FRANKLIN ST,Oakland,CA,
100 40TH ST,Oakland,CA,
9TH AV & INTERNATIONAL BLVD,Oakland,CA,
EL EMBARCADERO & GRAND AV,Oakland,CA,
3300 SUTER ST,Oakland,CA,
500 EL PASEO DR,Oakland,CA,
6500 EASTLAWN ST,Oakland,CA,
23RD ST & VALLEY ST,Oakland,CA,
14TH ST & MARKET ST,Oakland,CA,
4200 REDDING ST,Oakland,CA,
2300 BARTLETT ST,Oakland,CA,
30TH ST & FILBERT ST,Oakland,CA,
1700 68TH AV,Oakland,CA,
DERBY AV & INTERNATIONAL BLVD,Oakland,CA,
700 E 18TH ST,Oakland,CA,
34TH ST & CHESTNUT ST,Oakland,CA,
3300 68TH AV,Oakland,CA,
2500 BROADWAY,Oakland,CA,
86TH AV & BANCROFT AV,Oakland,CA,
9900 HESKET RD,Oakland,CA,
900 90TH AV,Oakland,CA,
DISTRICT 1,Oakland,CA,
9400 PEACH ST,Oakland,CA,
2600 109TH AV,Oakland,CA,
53RD ST & MARTIN LUTHER KING JR WY,Oakland,CA,
7800 GARFIELD AV,Oakland,CA,
4400 BROADWAY,Oakland,CA,
HEGENBERGER RD & INTERNATIONAL BLVD,Oakland,CA,
26TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
3000 LYNDE ST,Oakland,CA,
3700 E 12TH ST,Oakland,CA,
2100 E 28TH ST,Oakland,CA,
MACARTHUR BLVD & PIERSON ST,Oakland,CA,
2ND AV & INTERNATIONAL BLVD,Oakland,CA,
16TH ST & SAN PABLO AV,Oakland,CA,
700 KENNEDY ST,Oakland,CA,
4100 BROOKDALE AV,Oakland,CA,
1200 42ND AV,Oakland,CA,
100 EMBARCADERO,Oakland,CA,
2400 E 23RD ST,Oakland,CA,
700 S ELMHURST AV,Oakland,CA,
63RD AV & INTERNATIONAL BLVD,Oakland,CA,
1800 LAKESHORE AV,Oakland,CA,
1600 EXCELSIOR AV,Oakland,CA,
1500 77TH AV,Oakland,CA,
600 CAPISTRANO DR,Oakland,CA,
6400 MACARTHUR BLVD,Oakland,CA,
8TH ST & FRANKLIN ST,Oakland,CA,
900 BROCKHURST ST,Oakland,CA,
FAIRFAX AV & HIGH ST,Oakland,CA,
4300 FLEMING AV,Oakland,CA,
1400 AUSEON AV,Oakland,CA,
7300 HOLLY ST,Oakland,CA,
900 61ST ST,Oakland,CA,
12TH ST & OAK ST,Oakland,CA,
16TH ST & JEFFERSON ST,Oakland,CA,
34TH AV & FOOTHILL BLVD,Oakland,CA,
6600 FLORA ST,Oakland,CA,
2100 LAKESHORE AV,Oakland,CA,
1800 8TH AV,Oakland,CA,
800 POPLAR CT,Oakland,CA,
9900 B ST,Oakland,CA,
COLISEUM WY & KEVIN CT,Oakland,CA,
9700 CHERRY ST,Oakland,CA,
500 W MACARTHUR BLVD,Oakland,CA,
2800 PARKER AV,Oakland,CA,
1600 34TH AV,Oakland,CA,
3500 68TH AV,Oakland,CA,
2100 69TH AV,Oakland,CA,
57TH AV & INTERNATIONAL BLVD,Oakland,CA,
9900 EMPIRE RD,Oakland,CA,
2100 41ST AV,Oakland,CA,
24TH AV & FOOTHILL BLVD,Oakland,CA,
2400 MARKET ST,Oakland,CA,
7900 BANCROFT AV,Oakland,CA,
800 40TH ST,Oakland,CA,
1700 WEBSTER ST,Oakland,CA,
7500 NEY AV,Oakland,CA,
GRAND AV & WEBSTER ST,Oakland,CA,
7500 ARTHUR ST,Oakland,CA,
10500 FOOTHILL BLVD,Oakland,CA,
700 29TH ST,Oakland,CA,
11TH AV & INTERNATIONAL BLVD,Oakland,CA,
73RD AV & HEGENBERGER RD,Oakland,CA,
3900 BURCKHALTER AV,Oakland,CA,
500 9TH ST,Oakland,CA,
1600 99TH AV,Oakland,CA,
7200 FRESNO ST,Oakland,CA,
9600 SUNNYSIDE ST,Oakland,CA,
1300 WEBSTER ST,Oakland,CA,
800 34TH AV,Oakland,CA,
1400 86TH AV,Oakland,CA,
5500 HILTON ST,Oakland,CA,
1700 83RD AV,Oakland,CA,
10300 BYRON AV,Oakland,CA,
